principio_activo_buscado,farmacia,producto_nombre,marca,precio,precio_lista,categorias,url
Piroxicam,pharmacys,Piroxim 20mg ecu tableta,Piroxim,2.88,2.88,/Medicinas/Musculoesqueléticos/|/Medicinas/,https://www.pharmacys.com.ec/piroxim-20mg-ecu-tableta/p
Piroxicam,cruzazul,Piroxicam 20mg leterago - genfar cápsulas,Piroxicam,1.25,1.25,/Medicinas/Musculoesqueléticos/|/Medicinas/,https://www.farmaciascruzazul.ec/piroxicam-20mg-leterago-genfar-capsulas/p
Piroxicam,cruzazul,Piroxicam 20mg tecnoquimicas - genericos cápsulas,Piroxicam,1.25,1.25,/Medicinas/Musculoesqueléticos/|/Medicinas/,https://www.farmaciascruzazul.ec/piroxicam-20mg-tecnoquimicas-genericos-capsulas/p
Piroxicam,cruzazul,"Analgésico piroxicam 0,5 % gel 40 g",Piroxicam,2.77,3.46,/Tratamientos y Salud/Alivio del Dolor/Dolor Articular y Muscular/|/Tratamientos y Salud/Alivio del Dolor/|/Tratamientos y Salud/,https://www.farmaciascruzazul.ec/analgesico-piroxicam-05-gel-40-g/p
Piroxicam,cruzazul,Piroxim 20mg ecu tableta,Piroxim,2.88,2.88,/Medicinas/Musculoesqueléticos/|/Medicinas/,https://www.farmaciascruzazul.ec/piroxim-20mg-ecu-tableta/p
Dexketoprofeno,pharmacys,Merlix 25mg leterago - unipharm tableta,Merlix,8.8,8.8,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/merlix-25mg-leterago-unipharm-tableta/p
Dexketoprofeno,cruzazul,Merlix 25mg leterago - unipharm tableta,Merlix,7.04,8.8,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.farmaciascruzazul.ec/merlix-25mg-leterago-unipharm-tableta/p
Indometacina,medicity,Elmetacin Solución Tópica 1% Frasco Con 50 mL,ELMETACIN,11.1,13.87,/Medicina/Dolor y Malestar/|/Medicina/,https://www.farmaciasmedicity.com/elmetacin-solucion-topica-1-frasco-con-50-ml/p
Etinilestradiol/Levonorgestrel,medicity,Microgynon Grageas 0.15/0.03mg Caja 21 Unidades,MICROGYNON,2.98,3.24,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/microgynon-grageas-015003-mg-caja-con-21-unidades/p
Etinilestradiol/Levonorgestrel,medicity,Anulette Comprimidos Recubiertos 0.15/0.03mg Caja 21 Unidades,ANULETTE,2.18,2.37,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/anulette-comprimidos-recubiertos-015--003-mg-caja-con-21-unidades/p
Etinilestradiol/Levonorgestrel,medicity,Microgynon CD Grageas 0.15/0.03 mg Caja 28 Unidades,MICROGYNON,3.03,3.29,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/microgynon-cd-grageas-015003-mg-caja-con-28-unidades/p
Etinilestradiol/Levonorgestrel trifasico,medicity,Microgynon Grageas 0.15/0.03mg Caja 21 Unidades,MICROGYNON,2.98,3.24,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/microgynon-grageas-015003-mg-caja-con-21-unidades/p
Etinilestradiol/Levonorgestrel trifasico,medicity,Anulette Comprimidos Recubiertos 0.15/0.03mg Caja 21 Unidades,ANULETTE,2.18,2.37,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/anulette-comprimidos-recubiertos-015--003-mg-caja-con-21-unidades/p
Etinilestradiol/Levonorgestrel trifasico,medicity,Microgynon CD Grageas 0.15/0.03 mg Caja 28 Unidades,MICROGYNON,3.03,3.29,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/microgynon-cd-grageas-015003-mg-caja-con-28-unidades/p
Etinilestradiol/Drospirenona,pharmacys,Nadine Com-Rec x3/0.03mg x21,Prudence,3.09,3.09,/Cuidado Sexual/Anticonceptivos y Lubricantes/|/Cuidado Sexual/,https://www.pharmacys.com.ec/nadine-com-rec-x3-0-03mg-x21/p
Etinilestradiol/Drospirenona,medicity,Mesames Comprimidos Recubiertos 3/0.03 mg Caja con 28 Unidades,MESAMES,9.24,10.04,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/mesames-comprimidos-recubiertos-3003-mg-caja-con-28-unidades/p
Etinilestradiol/Drospirenona,medicity,Jolian Comprimidos Recubierto 3/0.02mg Caja 24+4 Unidades,JOLIAN,15.47,16.82,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/jolian-comprimidos-recubierto-3-0-02mg-caja-24-4-unidades-1/p
Etinilestradiol/Drospirenona,cruzazul,Nadine Com-Rec x3/0.03mg x21,Prudence,3.09,3.09,/Cuidado Sexual/Anticonceptivos y Lubricantes/|/Cuidado Sexual/,https://www.farmaciascruzazul.ec/nadine-com-rec-x3-0-03mg-x21/p
Etinilestradiol/Ciproterona,medicity,Dixi Suave 30 Tableta Recubierta 2mg/30mcg Caja 28 Unidades,DIXI,8.15,8.86,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/dixi-suave-30-tableta-recubierta-2-mg--30-mcg-caja-con-28-unidades/p
Etinilestradiol/Ciproterona,medicity,Mileva 35 Comprimidos Recubiertos 2/0.035 mg Caja con 21 Unidades,MILEVA,5.95,7.44,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/mileva-35-comprimidos-recubiertos-20035-mg-caja-con-21-unidades/p
Etinilestradiol/Ciproterona,medicity,Dixi 35 Tabletas Recubiertas 2/0.035 mg Caja con 21 Unidades,DIXI,7.84,8.52,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/dixi-35-tabletas-recubiertas-20035-mg-caja-con-21-unidades/p
Etinilestradiol/Clormadinona,pharmacys,Brunelle 2/0.03mg quifatex dist medicamenta comprimido recubierto,Brunelle,9.84,9.84,/Cuidado Sexual/Anticonceptivos y Lubricantes/Anticonceptivos Femeninos/|/Cuidado Sexual/Anticonceptivos y Lubricantes/|/Cuidado Sexual/,https://www.pharmacys.com.ec/brunelle-2-003mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Etinilestradiol/Clormadinona,medicity,Viora 20 Comprimidos Recubiertos 2/0.02 mg Caja 28 Unidades,VIORA,6.79,7.38,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/viora-20-comprimidos-recubiertos-2002-mg-caja-con-28-unidades/p
Etinilestradiol/Clormadinona,medicity,Brunelle Comprimidos Recubiertos 2/0.03 mg Caja 21 Unidades,BRUNELLE,7.87,9.84,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/brunelle-comprimidos-recubiertos-2--003-mg-cajas-con-21-unidades/p
Etinilestradiol/Clormadinona,cruzazul,Brunelle 2/0.03mg quifatex dist medicamenta comprimido recubierto,Brunelle,9.84,9.84,/Cuidado Sexual/Anticonceptivos y Lubricantes/Anticonceptivos Femeninos/|/Cuidado Sexual/Anticonceptivos y Lubricantes/|/Cuidado Sexual/,https://www.farmaciascruzazul.ec/brunelle-2-003mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Desogestrel,pharmacys,Tejania 0.075mg gedeonrichter tableta,Tejania,4.95,4.95,/Medicinas/Genitourinario y Hormonas Sexuales/|/Medicinas/,https://www.pharmacys.com.ec/tejania-0075mg-gedeonrichter-tableta/p
Desogestrel,medicity,Tejania Comprimidos Recubiertos 0.075 mg Caja 28 Unidades,TEJANIA,4.55,4.95,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/tejania-comprimidos-recubiertos-0075-mg-caja-con-28-unidades/p
Desogestrel,cruzazul,Tejania 0.075mg gedeonrichter tableta,Tejania,4.95,4.95,/Medicinas/Genitourinario y Hormonas Sexuales/|/Medicinas/,https://www.farmaciascruzazul.ec/tejania-0075mg-gedeonrichter-tableta/p
Levonorgestrel emergencia,pharmacys,Damicocyn Tab x1.5mg x1,Damicocyn,6.89,6.89,/Tratamientos y Salud/,https://www.pharmacys.com.ec/damicocyn-15mg-alianza-bonapharm/p
Levonorgestrel emergencia,pharmacys,Escapel comprimidos,Escapel,7.5,7.5,/Cuidado Sexual/Anticonceptivos y Lubricantes/Preservativos/|/Cuidado Sexual/Anticonceptivos y Lubricantes/|/Cuidado Sexual/,https://www.pharmacys.com.ec/escapel-comprimidos/p
Levonorgestrel emergencia,medicity,Tace 1 Tableta 1.5 mg  1 Unidad,TACE,6.03,7.94,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/tace-1-15mg-caja-con-1-tabletas/p
Levonorgestrel emergencia,cruzazul,Damicocyn Tab x1.5mg x1,Damicocyn,6.89,6.89,/Tratamientos y Salud/,https://www.farmaciascruzazul.ec/damicocyn-15mg-alianza-bonapharm/p
Levonorgestrel emergencia,cruzazul,Escapel comprimidos,Escapel,7.5,7.5,/Cuidado Sexual/Anticonceptivos y Lubricantes/Preservativos/|/Cuidado Sexual/Anticonceptivos y Lubricantes/|/Cuidado Sexual/,https://www.farmaciascruzazul.ec/escapel-comprimidos/p
Medroxiprogesterona,medicity,Provera Tabletas 10 mg Caja 10 Unidades,PROVERA,0.31,0.37,/Medicina/Salud Femenina/|/Medicina/,https://www.farmaciasmedicity.com/provera-tabletas-10-mg-caja-con-10-unidades/p
Medroxiprogesterona,medicity,Cyclofemina Suspensión Inyectable 25/5mg Prellenado 0.5 ml,CYCLOFEMINA,7.73,8.4,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/cyclofemina-suspension-inyectable-25--5-mg-prellenado-05-ml/p
Estradiol/Medroxiprogesterona,medicity,Cyclofemina Suspensión Inyectable 25/5mg Prellenado 0.5 ml,CYCLOFEMINA,7.73,8.4,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/cyclofemina-suspension-inyectable-25--5-mg-prellenado-05-ml/p
Etonogestrel,pharmacys,Implanon 68mg organon,Implanon,60.55,60.55,/Medicinas/Genitourinario y Hormonas Sexuales/|/Medicinas/,https://www.pharmacys.com.ec/implanon-68mg-organon/p
Etonogestrel,medicity,Implanon Nxt Implante 68 mg 1 Unidad,IMPLANON NXT,60.55,60.55,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/implanon-nxt-implante-68-mg-1-unidad/p
Etonogestrel,cruzazul,Implanon 68mg organon,Implanon,60.55,60.55,/Medicinas/Genitourinario y Hormonas Sexuales/|/Medicinas/,https://www.farmaciascruzazul.ec/implanon-68mg-organon/p
Etinilestradiol/Norelgestromina,medicity,Evra Parch Tran Caja con 3 Unidades,EVRA,17.39,18.9,/Salud Sexual/Anticonceptivos/|/Salud Sexual/,https://www.farmaciasmedicity.com/evra-parch-tran-caja-con-3-unidades/p
Omeprazol,pharmacys,Omeprazol 20mg labovida cápsulas,Omeprazol,10.35,10.35,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-20mg-labovida-capsulas/p
Omeprazol,pharmacys,Omeprazol 20mg rocnarf cápsulas,Omeprazol,8.16,8.16,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-20mg-rocnarf-generico-capsulas/p
Omeprazol,pharmacys,Omeprazol 40mg farmanacion cápsulas,Omeprazol,10.25,10.25,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-40mg-farmanacion-capsulas/p
Omeprazol,pharmacys,Omeprazol 40mg rocnarf cápsulas,Omeprazol,11.52,11.52,/Cuidado Personal/Sólo para Mamá/Lactancia Materna/|/Cuidado Personal/Sólo para Mamá/|/Cuidado Personal/,https://www.pharmacys.com.ec/omeprazol-40mg-rocnarf-generico-capsulas/p
Omeprazol,pharmacys,Omeprazol 40mg labovida cápsulas,Omeprazol,10.25,10.25,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-40mg-labovida-capsulas/p
Omeprazol,pharmacys,Omeprazol 40mg dyvenpro ecuagen cápsulas,Omeprazol,6.4,6.4,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-40mg-dyvenpro-ecuagen-capsulas/p
Omeprazol,pharmacys,Omeprazol 40mg genamerica generico cápsulas,Omeprazol,8.96,8.96,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-40mg-genamerica-generico-capsulas/p
Omeprazol,pharmacys,Omeprazol 20mg la sante cápsulas,Omeprazol,4.38,4.38,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-20mg-la-sante-capsulas/p
Omeprazol,pharmacys,Omeprazol 40mg la sante cápsulas,Omeprazol,19.2,19.2,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-40mg-la-sante-capsulas/p
Omeprazol,pharmacys,Omeprazol 20mg genamerica generico cápsulas,Omeprazol,6.16,6.16,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/omeprazol-20mg-genamerica-generico-capsulas/p
Omeprazol,medicity,Genamerica Omeprazol Cápsulas Caja 14 Unidades,GENAMERICA,0.4,0.44,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/omeprazol-genamerica-capsulas-caja-con-14-unidades/p
Omeprazol,medicity,Omeprazol Vitalis Polvo Inyectable 40mg Caja 10 Unidades,VITALIS,2.37,3.12,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/omeprazol-vitalis-polvo-inyectable-40mg-caja-10-unidades-1/p
Omeprazol,medicity,Nifa Omeprazol Cápsulas 40 mg Caja 30 Unidades,NIFA,0.59,0.64,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/nifa-omeprazol-capsulas-40-mg-caja-30-unidades-1/p
Omeprazol,medicity,Omeprazol Genfar Cápsulas 20 mg Caja 10 Unidades,GENFAR,0.37,0.4,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/omeprazol-genfar-capsulas-20-mg-caja-con-10-unidades/p
Omeprazol,medicity,Omeprazol Santé Cápsulas 20 mg Caja Con 16 Unidades,LA SANTE,0.25,0.27,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/omeprazol-sante-capsulas-20-mg-caja-con-16-unidades/p
Omeprazol,medicity,Omeprazol Santé Cápsulas 40 mg Liberación Retardante Caja con 30 Unidades,LA SANTE,0.59,0.64,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/omeprazol-sante-capsulas-40-mg-liberacion-retardante-caja-con-30-unidades/p
Omeprazol,medicity,Ulcozol Rapid Cápsulas 20 mg/1.1 g Caja Con 28 Unidades,ULCOZOL RAPID,0.74,0.85,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/ulcozol-rapid-capsulas-20-mg11-g-caja-con-28-unidades/p
Omeprazol,medicity,Ulcozol Rapid Polvo Suspensión Sobre 5 g Caja Con 30 Unidades,ULCOZOL RAPID,1.74,2.0,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/ulcozol-rapid-polvo-suspension-sobre-5-g-caja-con-30-unidades/p
Omeprazol,medicity,Esomeprazol Santé Tabletas Recubiertas Caja Con 14 Unidades,LA SANTE,0.52,0.56,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/esomeprazol-sante-tabletas-recubiertas-caja-con-14-unidades/p
Omeprazol,medicity,Inprogast Cápsulas 40 mg Caja con 14 Unidades,INPROGAST,0.74,1.03,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/inprogast-capsulas-40-mg-caja-con-14-unidades/p
Omeprazol,cruzazul,Omeprazol 20mg labovida cápsulas,Omeprazol,10.35,10.35,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-20mg-labovida-capsulas/p
Omeprazol,cruzazul,Omeprazol 20mg rocnarf cápsulas,Omeprazol,8.16,8.16,/Medicinas/Sistema Nervioso/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-20mg-rocnarf-generico-capsulas/p
Omeprazol,cruzazul,Omeprazol 40mg farmanacion cápsulas,Omeprazol,10.25,10.25,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-40mg-farmanacion-capsulas/p
Omeprazol,cruzazul,Omeprazol 40mg rocnarf cápsulas,Omeprazol,11.52,11.52,/Cuidado Personal/Sólo para Mamá/Lactancia Materna/|/Cuidado Personal/Sólo para Mamá/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/omeprazol-40mg-rocnarf-generico-capsulas/p
Omeprazol,cruzazul,Omeprazol 40mg labovida cápsulas,Omeprazol,10.25,10.25,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-40mg-labovida-capsulas/p
Omeprazol,cruzazul,Omeprazol 40mg la sante cápsulas,Omeprazol,19.2,19.2,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-40mg-la-sante-capsulas/p
Omeprazol,cruzazul,Omeprazol 20mg genamerica generico cápsulas,Omeprazol,6.16,6.16,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-20mg-genamerica-generico-capsulas/p
Omeprazol,cruzazul,Omeprazol 40mg dyvenpro ecuagen cápsulas,Omeprazol,6.4,6.4,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-40mg-dyvenpro-ecuagen-capsulas/p
Omeprazol,cruzazul,Omeprazol 40mg genamerica generico cápsulas,Omeprazol,8.96,8.96,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-40mg-genamerica-generico-capsulas/p
Omeprazol,cruzazul,Omeprazol 20mg la sante cápsulas,Omeprazol,4.38,4.38,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/omeprazol-20mg-la-sante-capsulas/p
Esomeprazol,pharmacys,Esomeprazol 40mg labovida cápsulas,Esomeprazol,11.25,11.25,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/esomeprazol-40mg-labovida-capsulas/p
Esomeprazol,pharmacys,Esomeprazol 20mg labovida cápsulas,Esomeprazol,7.0,7.0,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/esomeprazol-capx20mgx14-vida/p
Esomeprazol,pharmacys,Esomeprazol 20mg labovida cápsulas,Esomeprazol,13.75,13.75,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/esomeprazol-capx20mgx30-vida/p
Esomeprazol,pharmacys,Esomeprazol 20mg la sante tableta,Esomeprazol,7.84,7.84,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/esomeprazol-20mg-la-sante-tableta/p
Esomeprazol,pharmacys,Esomeprazol 40mg la sante tableta,Esomeprazol,13.5,13.5,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/esomeprazol-40mg-la-sante-tableta/p
Esomeprazol,pharmacys,Esomeprazol 20mg tecnoquimicas - genericos tableta,Esomeprazol,6.32,6.32,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/esomeprazol-20mg-tecnoquimicas-genericos-tableta/p
Esomeprazol,pharmacys,Ocam 7.5/20mg leterago - sanfer tableta,Ocam,10.92,10.92,/Medicinas/Musculoesqueléticos/|/Medicinas/,https://www.pharmacys.com.ec/ocam-75-20mg-leterago-sanfer-tableta/p
Esomeprazol,pharmacys,Esoz 40mg leterago - sanfer tabletas recubiertas,Esoz,49.75,49.75,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/esoz-40mg-leterago-sanfer-tabletas-recubiertas/p
Esomeprazol,pharmacys,Ezolium 40mg leterago - procaps cápsulas,Ezolium,40.0,40.0,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/crema-para-peinar-savital-multioleo-y-sabila-275ml/p
Esomeprazol,pharmacys,Ezolium 20mg leterago - procaps cápsulas,Ezolium,26.0,26.0,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/acondicionador-pantene-bambu-400ml/p
Esomeprazol,medicity,Esomeprazol Santé Tabletas Recubiertas Caja Con 14 Unidades,LA SANTE,0.52,0.56,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/esomeprazol-sante-tabletas-recubiertas-caja-con-14-unidades/p
Esomeprazol,medicity,Biped Rapid Cápsulas 40mg Caja 20 Unidades,BIPET,1.74,2.0,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/biped-rapid-capsulas-40mg-caja-20-unidades-1/p
Esomeprazol,medicity,Nexium Tabletas Recubiertas Caja Con 14 Unidades,NEXIUM,1.07,1.34,/Medicina/Sistema Digestivo/Antiácidos/|/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/nexium-tabletas-recubiertas-caja-con-14-unidades/p
Esomeprazol,medicity,Trigastro Nc Pack Caja 1 Unidades (Ant) (REC),TRIGASTRO,36.0,45.0,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/trigastro-nc-pack-caja-1-unidades-ant-1/p
Esomeprazol,medicity,Ezolium Cápsula 40 mg Caja 20 Unidades,EZOLIUM,1.6,2.0,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/ezolium-capsula-40-mg-caja-20-unidades-1/p
Esomeprazol,medicity,Bienex Ibp Tabletas Recubiertas 20mg/15mg Caja 10 Unidades,BIENEX,1.34,1.49,/Medicina/Dolor y Malestar/|/Medicina/,https://www.farmaciasmedicity.com/bienex-ibp-tabletas-recubiertas-20mg-15mg-caja-10-unidades-1/p
Esomeprazol,medicity,Ezolium Cápsula 20 mg Caja 20 Unidades,EZOLIUM,1.04,1.3,/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/ezolium-capsula-20-mg-caja-20-unidades-1/p
Esomeprazol,medicity,Bipetol Cápsulas Caja Con 14 Unidades,BIPETOL,1.15,1.25,/Medicina/Sistema Digestivo/Antiácidos/|/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/bipetol-capsulas-caja-con-14-unidades/p
Esomeprazol,medicity,Enterogermina Suspensión 2 Millardos/5ml Frascos 10 Unidades,ENTEROGERMINA,1.61,1.75,/Medicina/Sistema Digestivo/Probióticos/|/Medicina/Sistema Digestivo/|/Medicina/,https://www.farmaciasmedicity.com/enterogermina-suspension-2-millardos-5ml-frascos-10-unidades/p
Esomeprazol,medicity,Enterogermina Infantil Probióticos Suspensión Oral en Gotas 8 ml,ENTEROGERMINA,23.88,25.96,/Cuidado Infantil y Mamá/Cuidado Infantil/Probióticos Infantiles/|/Cuidado Infantil y Mamá/Cuidado Infantil/|/Cuidado Infantil y Mamá/,https://www.farmaciasmedicity.com/enterogermina-infantil-probioticos-suspension-oral-en-gotas-8-ml/p
Esomeprazol,cruzazul,Esomeprazol 40mg labovida cápsulas,Esomeprazol,11.25,11.25,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/esomeprazol-40mg-labovida-capsulas/p
Esomeprazol,cruzazul,Esomeprazol 20mg labovida cápsulas,Esomeprazol,7.0,7.0,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/esomeprazol-capx20mgx14-vida/p
Esomeprazol,cruzazul,Esomeprazol 20mg labovida cápsulas,Esomeprazol,13.75,13.75,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/esomeprazol-capx20mgx30-vida/p
Esomeprazol,cruzazul,Esomeprazol 40mg la sante tableta,Esomeprazol,13.5,13.5,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/esomeprazol-40mg-la-sante-tableta/p
Esomeprazol,cruzazul,Esomeprazol 20mg la sante tableta,Esomeprazol,7.84,7.84,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/esomeprazol-20mg-la-sante-tableta/p
